Fetching Dependent Repos
com.alipay.sofa:hessian - https://github.com/alipay/sofa-hessian - 30
sofastack/sofa-bolt: {'archived': False, 'fork': False, 'html_url': 'https://github.com/sofastack/sofa-bolt', 'stargazers_count': 2356, 'forks_count': 853, 'subscribers_count': 161}
Conductor/tsquare: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Conductor/tsquare', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 60}
mburger/opentsdb-riemann-publisher: {'archived': False, 'fork': False, 'html_url': 'https://github.com/mburger/opentsdb-riemann-publisher', 'stargazers_count': 2, 'forks_count': 5, 'subscribers_count': 3}
paduvi/TimeSeriesBenchmark: {'archived': False, 'fork': False, 'html_url': 'https://github.com/paduvi/TimeSeriesBenchmark', 'stargazers_count': 1, 'forks_count': 2, 'subscribers_count': 2}
wuxuehong214/OpenTSDB_Kafka: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wuxuehong214/OpenTSDB_Kafka', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
nickman/Rindle: {'archived': False, 'fork': False, 'html_url': 'https://github.com/nickman/Rindle', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
chhuax/opentsdbreader: {'archived': False, 'fork': False, 'html_url': 'https://github.com/chhuax/opentsdbreader', 'stargazers_count': 0, 'forks_count': 2, 'subscribers_count': 1}
hamsunofjiangnan/pocforaugust: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hamsunofjiangnan/pocforaugust', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
guogai1949/js_code: {'archived': False, 'fork': False, 'html_url': 'https://github.com/guogai1949/js_code', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
nickman/tsdb-graphite-api: {'archived': False, 'fork': False, 'html_url': 'https://github.com/nickman/tsdb-graphite-api', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
nickman/TSDBJMX: {'archived': False, 'fork': False, 'html_url': 'https://github.com/nickman/TSDBJMX', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}

com.alibaba:hessian-lite - https://github.com/apache/dubbo-hessian-lite - 2
LostKe/dubbo-copy: {'archived': False, 'fork': False, 'html_url': 'https://github.com/LostKe/dubbo-copy', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 2}
number-0/dubbo-dubbo-2.5.3-codeanalysis: {'archived': False, 'fork': False, 'html_url': 'https://github.com/number-0/dubbo-dubbo-2.5.3-codeanalysis', 'stargazers_count': 2, 'forks_count': 5, 'subscribers_count': 1}

com.ibeetl:beetl - https://github.com/javamonkey/beetl2.0 - 98
liaochong/myexcel: {'archived': False, 'fork': False, 'html_url': 'https://github.com/liaochong/myexcel', 'stargazers_count': 1599, 'forks_count': 322, 'subscribers_count': 61}
yeqifu/warehouse: {'archived': False, 'fork': False, 'html_url': 'https://github.com/yeqifu/warehouse', 'stargazers_count': 513, 'forks_count': 230, 'subscribers_count': 14}
fengwenyi/mybatis-plus-code-generator: {'archived': False, 'fork': False, 'html_url': 'https://github.com/fengwenyi/mybatis-plus-code-generator', 'stargazers_count': 441, 'forks_count': 192, 'subscribers_count': 10}
jsnjfz/WebStack-Guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jsnjfz/WebStack-Guns', 'stargazers_count': 282, 'forks_count': 141, 'subscribers_count': 8}
Poco-z/Guns-Medical: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Poco-z/Guns-Medical', 'stargazers_count': 143, 'forks_count': 39, 'subscribers_count': 2}
nebula-contrib/ngbatis: {'archived': False, 'fork': False, 'html_url': 'https://github.com/nebula-contrib/ngbatis', 'stargazers_count': 96, 'forks_count': 36, 'subscribers_count': 5}
gismaker/lambkit: {'archived': False, 'fork': False, 'html_url': 'https://github.com/gismaker/lambkit', 'stargazers_count': 10, 'forks_count': 2, 'subscribers_count': 3}
Jackson-AndyLau/mybatis-plus-generator: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Jackson-AndyLau/mybatis-plus-generator', 'stargazers_count': 6, 'forks_count': 3, 'subscribers_count': 2}
KennyJian/laboratory: {'archived': False, 'fork': False, 'html_url': 'https://github.com/KennyJian/laboratory', 'stargazers_count': 5, 'forks_count': 0, 'subscribers_count': 1}
istimeless/weather: {'archived': False, 'fork': False, 'html_url': 'https://github.com/istimeless/weather', 'stargazers_count': 4, 'forks_count': 0, 'subscribers_count': 2}
tcwxcn/Guns-Separation: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tcwxcn/Guns-Separation', 'stargazers_count': 4, 'forks_count': 6, 'subscribers_count': 1}
zjxjwxk/Cinema-Dubbo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/zjxjwxk/Cinema-Dubbo', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 0}
wangliu1102/wl-guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wangliu1102/wl-guns', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 1}
daMaoCoding/project2: {'archived': False, 'fork': False, 'html_url': 'https://github.com/daMaoCoding/project2', 'stargazers_count': 2, 'forks_count': 7, 'subscribers_count': 3}
location663/Cinema: {'archived': False, 'fork': False, 'html_url': 'https://github.com/location663/Cinema', 'stargazers_count': 2, 'forks_count': 0, 'subscribers_count': 1}
Harson-Zhang/MeetingFilms: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Harson-Zhang/MeetingFilms', 'stargazers_count': 2, 'forks_count': 1, 'subscribers_count': 1}
ynwynw/springboot-thymeleaf-supermarket-system-master-public: {'archived': False, 'fork': False, 'html_url': 'https://github.com/ynwynw/springboot-thymeleaf-supermarket-system-master-public', 'stargazers_count': 2, 'forks_count': 2, 'subscribers_count': 1}
ijson/in-mongo-spring-support: {'archived': False, 'fork': False, 'html_url': 'https://github.com/ijson/in-mongo-spring-support', 'stargazers_count': 2, 'forks_count': 0, 'subscribers_count': 2}
VerneZhong/backend-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/VerneZhong/backend-parent', 'stargazers_count': 1, 'forks_count': 2, 'subscribers_count': 1}
chenzhibin66/guns-film: {'archived': False, 'fork': False, 'html_url': 'https://github.com/chenzhibin66/guns-film', 'stargazers_count': 1, 'forks_count': 2, 'subscribers_count': 1}
1294074374/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/1294074374/guns', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
twotut00/project3source: {'archived': False, 'fork': False, 'html_url': 'https://github.com/twotut00/project3source', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 2}
105032013093/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/105032013093/guns-parent', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
RemainderTime/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/RemainderTime/guns-parent', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
dhslegen/java-learning: {'archived': False, 'fork': False, 'html_url': 'https://github.com/dhslegen/java-learning', 'stargazers_count': 1, 'forks_count': 0, 'subscribers_count': 1}
shaoyucao/MoviesMeeting: {'archived': False, 'fork': False, 'html_url': 'https://github.com/shaoyucao/MoviesMeeting', 'stargazers_count': 1, 'forks_count': 1, 'subscribers_count': 1}
vicenteam/hyxt: {'archived': False, 'fork': False, 'html_url': 'https://github.com/vicenteam/hyxt', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
chsobin/cateye: {'archived': False, 'fork': False, 'html_url': 'https://github.com/chsobin/cateye', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
tangxian/customer: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tangxian/customer', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
liruili/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/liruili/guns-parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
tssSunshine/core-api: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tssSunshine/core-api', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
wong2460/backend_parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/wong2460/backend_parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
oscorops/auto: {'archived': False, 'fork': False, 'html_url': 'https://github.com/oscorops/auto', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
braveliberty/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/braveliberty/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
klqqq/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/klqqq/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
carter171717/begin: {'archived': False, 'fork': False, 'html_url': 'https://github.com/carter171717/begin', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
Auzqy/guns-practice: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Auzqy/guns-practice', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
boom33du/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/boom33du/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
mitgroup111/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/mitgroup111/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
woaijiadanoo/iot_parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/woaijiadanoo/iot_parent', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
haidilaohotpot/guns-v5.1: {'archived': False, 'fork': False, 'html_url': 'https://github.com/haidilaohotpot/guns-v5.1', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
Lonelypassenger/Maoyan: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Lonelypassenger/Maoyan', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
lccnb666/master: {'archived': False, 'fork': False, 'html_url': 'https://github.com/lccnb666/master', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
monpro/movie-platform: {'archived': False, 'fork': False, 'html_url': 'https://github.com/monpro/movie-platform', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 2}
2557606319/advertising: {'archived': False, 'fork': False, 'html_url': 'https://github.com/2557606319/advertising', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
121678823/Book-inventory: {'archived': False, 'fork': False, 'html_url': 'https://github.com/121678823/Book-inventory', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
xueyezhishi/ssm-maya: {'archived': False, 'fork': False, 'html_url': 'https://github.com/xueyezhishi/ssm-maya', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
xiaochao321/springBoot-Vue-bg: {'archived': False, 'fork': False, 'html_url': 'https://github.com/xiaochao321/springBoot-Vue-bg', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
jiaw3i/meeting-film: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jiaw3i/meeting-film', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
FoolishHungry/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/FoolishHungry/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
ACHMGitHub/PetAdoption: {'archived': False, 'fork': False, 'html_url': 'https://github.com/ACHMGitHub/PetAdoption', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
WeiLeiming/meeting: {'archived': False, 'fork': False, 'html_url': 'https://github.com/WeiLeiming/meeting', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
JiancongLee/Anze: {'archived': False, 'fork': False, 'html_url': 'https://github.com/JiancongLee/Anze', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 2}
utf-24/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/utf-24/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 0}
friday1992/guns-film: {'archived': False, 'fork': False, 'html_url': 'https://github.com/friday1992/guns-film', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
382235471/half_movie: {'archived': False, 'fork': False, 'html_url': 'https://github.com/382235471/half_movie', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
yann-lu/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/yann-lu/guns-parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
3332932/option-ace: {'archived': False, 'fork': False, 'html_url': 'https://github.com/3332932/option-ace', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
mht08/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/mht08/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
qsyout/core-boot-starter: {'archived': False, 'fork': False, 'html_url': 'https://github.com/qsyout/core-boot-starter', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
hncboy/SeeMovie: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hncboy/SeeMovie', 'stargazers_count': 0, 'forks_count': 2, 'subscribers_count': 2}
hdduy110697/air-data-analysis: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hdduy110697/air-data-analysis', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
gitcat7/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/gitcat7/guns', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
kitonGao/study-class: {'archived': False, 'fork': False, 'html_url': 'https://github.com/kitonGao/study-class', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
guanqing123/guns_v4.2: {'archived': False, 'fork': False, 'html_url': 'https://github.com/guanqing123/guns_v4.2', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
linxuanwei/guns-film: {'archived': False, 'fork': False, 'html_url': 'https://github.com/linxuanwei/guns-film', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
tangxian/springbootproject: {'archived': False, 'fork': False, 'html_url': 'https://github.com/tangxian/springbootproject', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
davidway/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/davidway/guns-parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
AiTeBoy/microService: {'archived': False, 'fork': False, 'html_url': 'https://github.com/AiTeBoy/microService', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
lxmxiao/cinema: {'archived': False, 'fork': False, 'html_url': 'https://github.com/lxmxiao/cinema', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
hfzh618/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/hfzh618/guns-parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
meatbunrst/map-manager: {'archived': False, 'fork': False, 'html_url': 'https://github.com/meatbunrst/map-manager', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
fbitj/CinemaProject: {'archived': False, 'fork': False, 'html_url': 'https://github.com/fbitj/CinemaProject', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
jiangyuanyuan/guns_demo: {'archived': False, 'fork': False, 'html_url': 'https://github.com/jiangyuanyuan/guns_demo', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
Yun-xi/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Yun-xi/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
Mr-Ren-kw/cinema: {'archived': False, 'fork': False, 'html_url': 'https://github.com/Mr-Ren-kw/cinema', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
vicenteam/nanjing-Informationcollection: {'archived': False, 'fork': False, 'html_url': 'https://github.com/vicenteam/nanjing-Informationcollection', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
haooz/exception_log: {'archived': False, 'fork': False, 'html_url': 'https://github.com/haooz/exception_log', 'stargazers_count': 0, 'forks_count': 1, 'subscribers_count': 1}
brooklynz0320/MeetingFilm: {'archived': False, 'fork': False, 'html_url': 'https://github.com/brooklynz0320/MeetingFilm', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
XuBigRich/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/XuBigRich/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 2}
KennyJian/dubbo-film: {'archived': False, 'fork': False, 'html_url': 'https://github.com/KennyJian/dubbo-film', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
chengjindongV/guns-parent: {'archived': False, 'fork': False, 'html_url': 'https://github.com/chengjindongV/guns-parent', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
15937041329/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/15937041329/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
xyf123456/guns: {'archived': False, 'fork': False, 'html_url': 'https://github.com/xyf123456/guns', 'stargazers_count': 0, 'forks_count': 0, 'subscribers_count': 1}
